snapshot,chennai_north_solar,chennai_north_wind,chennai_south_solar,chennai_south_wind,coimbatore_solar,coimbatore_wind,erode_solar,erode_wind,madurai_solar,madurai_wind,tirunelveli_solar,tirunelveli_wind,trichy_solar,trichy_wind,vellore_solar,vellore_wind,villupuram_solar,villupuram_wind
2025-04-01 10:00:00,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099,0.5720295041502108,0.1362033116687099
2025-04-01 11:00:00,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735,0.6127655846199966,0.1297139580555735
2025-04-01 12:00:00,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752,0.6127655846199966,0.1247345018936752
2025-04-01 13:00:00,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079,0.5720295041502108,0.1216042848915079
2025-04-01 14:00:00,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412,0.4932654395752058,0.1205366261648412
2025-04-01 15:00:00,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079,0.3817095519216232,0.1216042848915079
2025-04-01 16:00:00,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752,0.24477797181167038,0.1247345018936752
2025-04-01 17:00:00,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735,0.09157378206562825,0.1297139580555735
2025-04-01 18:00:00,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099,0.0,0.1362033116687099
2025-04-01 19:00:00,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129,0.0,0.1437603240085129
2025-04-01 20:00:00,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786,0.0,0.1518699971725786
2025-04-01 21:00:00,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441,0.0,0.1599796703366441
2025-04-01 22:00:00,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472,0.0,0.1675366826764472
2025-04-01 23:00:00,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836,0.0,0.1740260362895836
2025-04-02 00:00:00,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574
2025-04-02 01:00:00,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246
2025-04-02 02:00:00,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914,0.0,0.1877962156272914
2025-04-02 03:00:00,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246,0.0,0.1867285569006246
2025-04-02 04:00:00,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574,0.0,0.1835983398984574
2025-04-02 05:00:00,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559
2025-04-02 06:00:00,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227,0.09253828062750041,0.1721295301234227
2025-04-02 07:00:00,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196,0.24551052384034971,0.1645725177836196
2025-04-02 08:00:00,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554,0.3821974699897106,0.156462844619554
2025-04-02 09:00:00,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884,0.49353234878841246,0.1483531714554884
2025-04-02 10:00:00,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853,0.5721300528838134,0.1407961591156853
2025-04-02 11:00:00,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489,0.6127770095960958,0.1343068055025489
2025-04-02 12:00:00,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506,0.6127770095960958,0.1293273493406506
2025-04-02 13:00:00,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834,0.5721300528838134,0.1261971323384834
2025-04-02 14:00:00,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167,0.49353234878841257,0.1251294736118167
2025-04-02 15:00:00,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834,0.3821974699897106,0.1261971323384834
2025-04-02 16:00:00,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506,0.24551052384034996,0.1293273493406506
2025-04-02 17:00:00,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489,0.092538280627501,0.1343068055025489
2025-04-02 18:00:00,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853,0.0,0.1407961591156853
2025-04-02 19:00:00,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884,0.0,0.1483531714554884
2025-04-02 20:00:00,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554,0.0,0.156462844619554
2025-04-02 21:00:00,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196,0.0,0.1645725177836196
2025-04-02 22:00:00,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227,0.0,0.1721295301234227
2025-04-02 23:00:00,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559,0.0,0.178618883736559
2025-04-03 00:00:00,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184
2025-04-03 01:00:00,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857
2025-04-03 02:00:00,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524,0.0,0.1862011364483524
2025-04-03 03:00:00,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857,0.0,0.1851334777216857
2025-04-03 04:00:00,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184,0.0,0.1820032607195184
2025-04-03 05:00:00,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201
2025-04-03 06:00:00,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837,0.09349695017194451,0.1705344509444837
2025-04-03 07:00:00,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807,0.2462384162968427,0.1629774386046807
2025-04-03 08:00:00,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151,0.3826821726272722,0.1548677654406151
2025-04-03 09:00:00,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494,0.49379745630590616,0.1467580922765494
2025-04-03 10:00:00,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464,0.5722299126615327,0.1392010799367464
2025-04-03 11:00:00,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361,0.6127883557233554,0.13271172632361
2025-04-03 12:00:00,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117,0.6127883557233554,0.1277322701617117
2025-04-03 13:00:00,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444,0.5722299126615327,0.1246020531595444
2025-04-03 14:00:00,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777,0.4937974563059062,0.1235343944328777
2025-04-03 15:00:00,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444,0.3826821726272722,0.1246020531595444
2025-04-03 16:00:00,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117,0.246238416296843,0.1277322701617117
2025-04-03 17:00:00,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361,0.09349695017194451,0.13271172632361
2025-04-03 18:00:00,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464,0.0,0.1392010799367464
2025-04-03 19:00:00,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494,0.0,0.1467580922765494
2025-04-03 20:00:00,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151,0.0,0.1548677654406151
2025-04-03 21:00:00,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807,0.0,0.1629774386046807
2025-04-03 22:00:00,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837,0.0,0.1705344509444837
2025-04-03 23:00:00,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201,0.0,0.1770238045576201
2025-04-04 00:00:00,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208
2025-04-04 01:00:00,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881
2025-04-04 02:00:00,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549,0.0,0.1791644859186549
2025-04-04 03:00:00,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881,0.0,0.1780968271919881
2025-04-04 04:00:00,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208,0.0,0.1749666101898208
2025-04-04 05:00:00,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225,0.0,0.1699871540279225
2025-04-04 06:00:00,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862,0.0944495393133291,0.1634978004147862
2025-04-04 07:00:00,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831,0.24696146304930802,0.1559407880749831
2025-04-04 08:00:00,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175,0.38316353820241694,0.1478311149109175
2025-04-04 09:00:00,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519,0.49406069649361717,0.1397214417468519
2025-04-04 10:00:00,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488,0.5723290589756944,0.1321644294070488
2025-04-04 11:00:00,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125,0.6127996202291396,0.1256750757939125
2025-04-04 12:00:00,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141,0.6127996202291396,0.1206956196320141
2025-04-04 13:00:00,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468,0.5723290589756945,0.1175654026298468
2025-04-04 14:00:00,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801,0.4940606964936173,0.1164977439031801
2025-04-04 15:00:00,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468,0.38316353820241716,0.1175654026298468
2025-04-04 16:00:00,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141,0.2469614630493081,0.1206956196320141
