,hydro_reservoir,wind_fleet,solar_utility,solar_DRE_rooftop,small_hydro
64,0.40734000462276243,0.12773227016171174,0.2541542497308997,0.18983122988954768,0.15321839254342084
65,0.38415423606781623,0.13271172632361003,0.09650259931184647,0.07207909029379811,0.14449721085844835
66,0.35639046426486987,0.1392010799367464,0.0,0.0,0.13405404191281692
67,0.32544088066353805,0.14675809227654946,0.0,0.0,0.12241254980433647
68,0.29285742661979797,0.1548677654406151,0.0,0.0,0.11015648755796387
69,0.29285742661979797,0.1629774386046807,0.0,0.0,0.11015648755796387
70,0.29285742661979797,0.17053445094448377,0.0,0.0,0.11015648755796387
71,0.29285742661979797,0.17702380455762015,0.0,0.0,0.11015648755796387
72,0.29285742661979797,0.17496661018982088,0.0,0.0,0.11015648755796387
73,0.29285742661979797,0.17809682719198816,0.0,0.0,0.11015648755796387
74,0.29285742661979797,0.1791644859186549,0.0,0.0,0.11015648755796387
75,0.29285742661979797,0.17809682719198816,0.0,0.0,0.11015648755796387
76,0.29285742661979797,0.17496661018982088,0.0,0.0,0.11015648755796387
77,0.29285742661979797,0.16998715402792258,0.0,0.0,0.11015648755796387
78,0.29285742661979797,0.1634978004147862,0.09748581136369198,0.07281346460877289,0.11015648755796387
79,0.32544088066353805,0.15594078807498313,0.2549005402880627,0.19038864435132122,0.12241254980433647
80,0.35639046426486987,0.14783111491091752,0.3954811074591887,0.29539016210253316,0.13405404191281692
81,0.38415423606781623,0.13972144174685194,0.5099432798799677,0.3808834992766006,0.14449721085844835
82,0.40734000462276243,0.13216442940704887,0.5907277376565242,0.44122249810082326,0.15321839254342084
83,0.4247851386790255,0.1256750757939125,0.6324993072038128,0.47242224561625695,0.15978027050156665
84,0.43561486637048863,0.12069561963201415,0.6324993072038128,0.47242224561625695,0.16385380477204825
85,0.43928613992969695,0.11756540262984688,0.5907277376565243,0.4412224981008233,0.1652347313369458
86,0.43561486637048863,0.11649774390318016,0.5099432798799678,0.38088349927660065,0.16385380477204825
87,0.4247851386790255,0.11756540262984687,0.3954811074591889,0.2953901621025333,0.15978027050156665
88,0.40734000462276243,0.12069561963201415,0.25490054028806286,0.19038864435132136,0.15321839254342084
89,0.38415423606781623,0.12567507579391246,0.0974858113636921,0.07281346460877297,0.14449721085844835
90,0.35639046426486987,0.13216442940704884,0.0,0.0,0.13405404191281692
91,0.32544088066353805,0.13972144174685192,0.0,0.0,0.12241254980433647
92,0.29285742661979797,0.14783111491091752,0.0,0.0,0.11015648755796387
93,0.29285742661979797,0.15594078807498313,0.0,0.0,0.11015648755796387
94,0.29285742661979797,0.1634978004147862,0.0,0.0,0.11015648755796387
95,0.29285742661979797,0.16998715402792258,0.0,0.0,0.11015648755796387
96,0.29285742661979797,0.1657809152958702,0.0,0.0,0.11015648755796387
97,0.29285742661979797,0.16891113229803748,0.0,0.0,0.11015648755796387
98,0.29285742661979797,0.1699787910247042,0.0,0.0,0.11015648755796387
99,0.29285742661979797,0.16891113229803748,0.0,0.0,0.11015648755796387
100,0.29285742661979797,0.1657809152958702,0.0,0.0,0.11015648755796387
101,0.29285742661979797,0.1608014591339719,0.0,0.0,0.11015648755796387
102,0.29285742661979797,0.1543121055208355,0.09846249181210429,0.07354296038123188,0.11015648755796387
103,0.32544088066353805,0.14675509318103244,0.25564164028593017,0.19094218191449508,0.12241254980433647
104,0.35639046426486987,0.13864542001696684,0.39597437974256755,0.29575859381014136,0.13405404191281692
105,0.38415423606781623,0.13053574685290123,0.5102129885481513,0.3810849483109857,0.14449721085844835
106,0.40734000462276243,0.12297873451309815,0.5908293099933872,0.4412983638463297,0.15321839254342084
107,0.4247851386790255,0.11648938089996179,0.6325108467753768,0.472430864677574,0.15978027050156665
108,0.43561486637048863,0.11150992473806347,0.632510846775377,0.47243086467757406,0.16385380477204825
109,0.43928613992969695,0.10837970773589621,0.5908293099933873,0.44129836384632976,0.1652347313369458
110,0.43561486637048863,0.10731204900922948,0.5102129885481514,0.3810849483109858,0.16385380477204825
111,0.4247851386790255,0.10837970773589618,0.39597437974256794,0.29575859381014163,0.15978027050156665
112,0.40734000462276243,0.11150992473806347,0.25564164028593045,0.19094218191449527,0.15321839254342084
113,0.38415423606781623,0.11648938089996176,0.09846249181210429,0.07354296038123188,0.14449721085844835
114,0.35639046426486987,0.12297873451309814,0.0,0.0,0.13405404191281692
115,0.32544088066353805,0.1305357468529012,0.0,0.0,0.12241254980433647
116,0.29285742661979797,0.13864542001696684,0.0,0.0,0.11015648755796387
117,0.29285742661979797,0.14675509318103244,0.0,0.0,0.11015648755796387
118,0.29285742661979797,0.1543121055208355,0.0,0.0,0.11015648755796387
119,0.29285742661979797,0.1608014591339719,0.0,0.0,0.11015648755796387
120,0.29285742661979797,0.15874426476617273,0.0,0.0,0.11015648755796387
121,0.29285742661979797,0.16187448176834,0.0,0.0,0.11015648755796387
122,0.29285742661979797,0.16294214049500672,0.0,0.0,0.11015648755796387
123,0.29285742661979797,0.16187448176834,0.0,0.0,0.11015648755796387
124,0.29285742661979797,0.15874426476617273,0.0,0.0,0.11015648755796387
125,0.29285742661979797,0.1537648086042744,0.0,0.0,0.11015648755796387
126,0.29285742661979797,0.14727545499113803,0.09943238868313932,0.07426738940844489,0.11015648755796387
127,0.32544088066353805,0.13971844265133496,0.2563773636899464,0.19149170362735568,0.12241254980433647
128,0.35639046426486987,0.13160876948726938,0.39646396295444425,0.2961242701005919,0.13405404191281692
129,0.38415423606781623,0.12349909632320377,0.5104806379495979,0.3812848592513284,0.14449721085844835
130,0.40734000462276243,0.11594208398340071,0.5909300967136972,0.44137364280425867,0.15321839254342084
131,0.4247851386790255,0.10945273037026433,0.6325222965355192,0.47243941665753125,0.15978027050156665
132,0.43561486637048863,0.104473274208366,0.6325222965355192,0.47243941665753125,0.16385380477204825
133,0.43928613992969695,0.10134305720619873,0.5909300967136972,0.44137364280425867,0.1652347313369458
134,0.43561486637048863,0.10027539847953201,0.5104806379495977,0.3812848592513283,0.16385380477204825
135,0.4247851386790255,0.1013430572061987,0.39646396295444425,0.2961242701005919,0.15978027050156665
136,0.40734000462276243,0.104473274208366,0.2563773636899466,0.19149170362735585,0.15321839254342084
137,0.38415423606781623,0.1094527303702643,0.09943238868313943,0.07426738940844498,0.14449721085844835
138,0.35639046426486987,0.11594208398340068,0.0,0.0,0.13405404191281692
139,0.32544088066353805,0.12349909632320374,0.0,0.0,0.12241254980433647
140,0.29285742661979797,0.13160876948726938,0.0,0.0,0.11015648755796387
141,0.29285742661979797,0.13971844265133496,0.0,0.0,0.11015648755796387
142,0.29285742661979797,0.14727545499113803,0.0,0.0,0.11015648755796387
143,0.29285742661979797,0.1537648086042744,0.0,0.0,0.11015648755796387
144,0.29285742661979797,0.15714918558723368,0.0,0.0,0.11015648755796387
145,0.29285742661979797,0.16027940258940093,0.0,0.0,0.11015648755796387
146,0.29285742661979797,0.16134706131606766,0.0,0.0,0.11015648755796387
147,0.29285742661979797,0.16027940258940093,0.0,0.0,0.11015648755796387
148,0.29285742661979797,0.15714918558723368,0.0,0.0,0.11015648755796387
149,0.29285742661979797,0.15216972942533538,0.0,0.0,0.11015648755796387
150,0.29285742661979797,0.145680375812199,0.10039525378559455,0.0749865663130622,0.11015648755796387
151,0.32544088066353805,0.13812336347239593,0.25710752751964194,0.19203707281932758,0.12241254980433647
152,0.35639046426486987,0.13001369030833032,0.39694973790798355,0.29648710195163325,0.13405404191281692
153,0.38415423606781623,0.12190401714426474,0.5107461639189794,0.38148318417168164,0.14449721085844835
154,0.40734000462276243,0.11434700480446165,0.5910300738943208,0.44144831710610005,0.15321839254342084
155,0.4247851386790255,0.10785765119132526,0.632533653779744,0.4724478995361046,0.15978027050156665
156,0.43561486637048863,0.10287819502942694,0.632533653779744,0.4724478995361046,0.16385380477204825
157,0.43928613992969695,0.09974797802725967,0.5910300738943208,0.44144831710610005,0.1652347313369458
158,0.43561486637048863,0.09868031930059294,0.5107461639189794,0.3814831841716817,0.16385380477204825
159,0.4247851386790255,0.09974797802725964,0.3969497379079837,0.29648710195163336,0.15978027050156665
160,0.40734000462276243,0.10287819502942694,0.2571075275196419,0.19203707281932755,0.15321839254342084
161,0.38415423606781623,0.10785765119132523,0.10039525378559479,0.07498656631306237,0.14449721085844835
162,0.35639046426486987,0.11434700480446162,0.0,0.0,0.13405404191281692
163,0.32544088066353805,0.12190401714426471,0.0,0.0,0.12241254980433647
164,0.29285742661979797,0.13001369030833032,0.0,0.0,0.11015648755796387
165,0.29285742661979797,0.13812336347239593,0.0,0.0,0.11015648755796387
166,0.29285742661979797,0.145680375812199,0.0,0.0,0.11015648755796387
167,0.29285742661979797,0.15216972942533538,0.0,0.0,0.11015648755796387
168,0.29285742661979797,0.16174203303420903,0.0,0.0,0.11015648755796387
169,0.29285742661979797,0.1648722500363763,0.0,0.0,0.11015648755796387
170,0.29285742661979797,0.16593990876304301,0.0,0.0,0.11015648755796387
171,0.29285742661979797,0.1648722500363763,0.0,0.0,0.11015648755796387
172,0.29285742661979797,0.16174203303420903,0.0,0.0,0.11015648755796387
173,0.29285742661979797,0.1567625768723107,0.0,0.0,0.11015648755796387
174,0.29285742661979797,0.15027322325917433,0.10135084273139523,0.07570030855834145,0.11015648755796387
175,0.32544088066353805,0.14271621091937126,0.2578319518548359,0.19257815510560605,0.12241254980433647
176,0.35639046426486987,0.13460653775530568,0.3974315875359189,0.29684700192414853,0.13405404191281692
177,0.38415423606781623,0.1264968645912401,0.5110095034810432,0.3816798760349815,0.14449721085844835
178,0.40734000462276243,0.11893985225143701,0.5911292180676928,0.4415223692236134,0.15321839254342084
179,0.4247851386790255,0.11245049863830062,0.6325449158557188,0.472456311332231,0.15978027050156665
180,0.43561486637048863,0.1074710424764023,0.6325449158557188,0.472456311332231,0.16385380477204825
181,0.43928613992969695,0.10434082547423504,0.5911292180676928,0.4415223692236134,0.1652347313369458
182,0.43561486637048863,0.10327316674756831,0.5110095034810432,0.3816798760349815,0.16385380477204825
183,0.4247851386790255,0.10434082547423501,0.3974315875359189,0.29684700192414853,0.15978027050156665
184,0.40734000462276243,0.1074710424764023,0.25783195185483615,0.19257815510560625,0.15321839254342084
185,0.38415423606781623,0.1124504986383006,0.10135084273139534,0.07570030855834153,0.14449721085844835
186,0.35639046426486987,0.118939852251437,0.0,0.0,0.13405404191281692
187,0.32544088066353805,0.12649686459124007,0.0,0.0,0.12241254980433647
188,0.29285742661979797,0.13460653775530568,0.0,0.0,0.11015648755796387
189,0.29285742661979797,0.14271621091937126,0.0,0.0,0.11015648755796387
190,0.29285742661979797,0.15027322325917433,0.0,0.0,0.11015648755796387
191,0.29285742661979797,0.1567625768723107,0.0,0.0,0.11015648755796387
192,0.29285742661979797,0.1703737627428456,0.0,0.0,0.11015648755796387
193,0.29285742661979797,0.1735039797450129,0.0,0.0,0.11015648755796387
194,0.29285742661979797,0.1745716384716796,0.0,0.0,0.11015648755796387
195,0.29285742661979797,0.1735039797450129,0.0,0.0,0.11015648755796387
196,0.29285742661979797,0.1703737627428456,0.0,0.0,0.11015648755796387
197,0.29285742661979797,0.16539430658094728,0.0,0.0,0.11015648755796387
198,0.29285742661979797,0.1589049529678109,0.10229891495324019,0.07640843646132754,0.11015648755796387
199,0.32544088066353805,0.15134794062800783,0.25855045983975333,0.19311481839023242,0.12241254980433647
200,0.35639046426486987,0.14323826746394225,0.39790939688878874,0.29720388416083765,0.13405404191281692
201,0.38415423606781623,0.13512859429987664,0.5112705948479165,0.38187488869103414,0.14449721085844835
202,0.40734000462276243,0.12757158196007357,0.5912275062203844,0.4415957819677591,0.15321839254342084
203,0.4247851386790255,0.12108222834693719,0.6325560801630875,0.47246465010366967,0.15978027050156665
204,0.43561486637048863,0.11610277218503887,0.6325560801630876,0.4724646501036697,0.16385380477204825
205,0.43928613992969695,0.1129725551828716,0.5912275062203844,0.4415957819677591,0.1652347313369458
206,0.43561486637048863,0.11190489645620488,0.5112705948479166,0.3818748886910342,0.16385380477204825
207,0.4247851386790255,0.11297255518287158,0.39790939688878896,0.2972038841608378,0.15978027050156665
208,0.40734000462276243,0.11610277218503887,0.2585504598397534,0.19311481839023248,0.15321839254342084
209,0.38415423606781623,0.12108222834693716,0.10229891495324017,0.07640843646132753,0.14449721085844835
210,0.35639046426486987,0.12757158196007354,0.0,0.0,0.13405404191281692
211,0.32544088066353805,0.13512859429987661,0.0,0.0,0.12241254980433647
212,0.29285742661979797,0.14323826746394225,0.0,0.0,0.11015648755796387
213,0.29285742661979797,0.15134794062800783,0.0,0.0,0.11015648755796387
214,0.29285742661979797,0.1589049529678109,0.0,0.0,0.11015648755796387
215,0.29285742661979797,0.16539430658094728,0.0,0.0,0.11015648755796387
216,0.29285742661979797,0.17900549245148203,0.0,0.0,0.11015648755796387
217,0.29285742661979797,0.1821357094536493,0.0,0.0,0.11015648755796387
218,0.29285742661979797,0.18320336818031602,0.0,0.0,0.11015648755796387
219,0.29285742661979797,0.1821357094536493,0.0,0.0,0.11015648755796387
220,0.29285742661979797,0.17900549245148203,0.0,0.0,0.11015648755796387
221,0.29285742661979797,0.17402603628958369,0.0,0.0,0.11015648755796387
222,0.29285742661979797,0.1675366826764473,0.10323923371958177,0.07711077320404124,0.11015648755796387
223,0.32544088066353805,0.15997967033664423,0.25926287768512624,0.19364693286766332,0.12241254980433647
224,0.35639046426486987,0.15186999717257865,0.3983830531318398,0.29755766438390474,0.13405404191281692
225,0.38415423606781623,0.14376032400851307,0.5115293774156875,0.3820681768739622,0.14449721085844835
226,0.40734000462276243,0.13620331166871,0.5913249157914016,0.4416685384874268,0.15321839254342084
227,0.4247851386790255,0.12971395805557362,0.6325671441532553,0.47247291394684077,0.15978027050156665
228,0.43561486637048863,0.1247345018936753,0.6325671441532553,0.47247291394684077,0.16385380477204825
229,0.43928613992969695,0.12160428489150803,0.5913249157914016,0.4416685384874269,0.1652347313369458
230,0.43561486637048863,0.1205366261648413,0.5115293774156875,0.3820681768739623,0.16385380477204825
231,0.4247851386790255,0.12160428489150801,0.3983830531318397,0.2975576643839047,0.15978027050156665
232,0.40734000462276243,0.1247345018936753,0.25926287768512635,0.19364693286766343,0.15321839254342084
233,0.38415423606781623,0.1297139580555736,0.10323923371958169,0.07711077320404118,0.14449721085844835
234,0.35639046426486987,0.13620331166870997,0.0,0.0,0.13405404191281692
235,0.32544088066353805,0.14376032400851305,0.0,0.0,0.12241254980433647
236,0.29285742661979797,0.15186999717257865,0.0,0.0,0.11015648755796387
237,0.29285742661979797,0.15997967033664423,0.0,0.0,0.11015648755796387
238,0.29285742661979797,0.1675366826764473,0.0,0.0,0.11015648755796387
239,0.29285742661979797,0.17402603628958369,0.0,0.0,0.11015648755796387
240,0.29285742661979797,0.18359833989845745,0.0,0.0,0.11015648755796387
241,0.29285742661979797,0.1867285569006247,0.0,0.0,0.11015648755796387
242,0.29285742661979797,0.18779621562729143,0.0,0.0,0.11015648755796387
243,0.29285742661979797,0.1867285569006247,0.0,0.0,0.11015648755796387
244,0.29285742661979797,0.18359833989845745,0.0,0.0,0.11015648755796387
245,0.29285742661979797,0.1786188837365591,0.0,0.0,0.11015648755796387
246,0.29285742661979797,0.17212953012342272,0.10417156614701517,0.07780714484273304,0.11015648755796387
247,0.32544088066353805,0.16457251778361964,0.25996903466834675,0.19417437102288512,0.12241254980433647
248,0.35639046426486987,0.15646284461955406,0.39885244554064614,0.29790825989178576,0.13405404191281692
249,0.38415423606781623,0.14835317145548846,0.5117857917602899,0.38225969619913086,0.14449721085844835
250,0.40734000462276243,0.14079615911568538,0.5914214246702216,0.4417406222679698,0.15321839254342084
251,0.4247851386790255,0.134306805502549,0.6325781053291413,0.4724811009966409,0.15978027050156665
252,0.43561486637048863,0.1293273493406507,0.6325781053291413,0.4724811009966409,0.16385380477204825
253,0.43928613992969695,0.12619713233848345,0.5914214246702216,0.44174062226796984,0.1652347313369458
254,0.43561486637048863,0.12512947361181673,0.5117857917602899,0.3822596961991309,0.16385380477204825
255,0.4247851386790255,0.12619713233848343,0.39885244554064603,0.2979082598917857,0.15978027050156665
256,0.40734000462276243,0.1293273493406507,0.2599690346683468,0.19417437102288515,0.15321839254342084
257,0.38415423606781623,0.13430680550254898,0.10417156614701524,0.0778071448427331,0.14449721085844835
258,0.35639046426486987,0.14079615911568535,0.0,0.0,0.13405404191281692
259,0.32544088066353805,0.14835317145548843,0.0,0.0,0.12241254980433647
260,0.29285742661979797,0.15646284461955406,0.0,0.0,0.11015648755796387
261,0.29285742661979797,0.16457251778361964,0.0,0.0,0.11015648755796387
262,0.29285742661979797,0.17212953012342272,0.0,0.0,0.11015648755796387
263,0.29285742661979797,0.1786188837365591,0.0,0.0,0.11015648755796387
264,0.29285742661979797,0.18200326071951842,0.0,0.0,0.11015648755796387
265,0.29285742661979797,0.18513347772168567,0.0,0.0,0.11015648755796387
266,0.29285742661979797,0.1862011364483524,0.0,0.0,0.11015648755796387
267,0.29285742661979797,0.18513347772168567,0.0,0.0,0.11015648755796387
268,0.29285742661979797,0.18200326071951842,0.0,0.0,0.11015648755796387
269,0.29285742661979797,0.1770238045576201,0.0,0.0,0.11015648755796387
270,0.29285742661979797,0.17053445094448372,0.10509568321015639,0.07849738031526107,0.11015648755796387
271,0.32544088066353805,0.16297743860468064,0.26066876313174514,0.1946970076301277,0.12241254980433647
272,0.35639046426486987,0.15486776544061504,0.3993174654955005,0.29825558955495945,0.13405404191281692
273,0.38415423606781623,0.14675809227654946,0.5120397796327262,0.38244940315957976,0.14449721085844835
274,0.40734000462276243,0.13920107993674638,0.5915170111945837,0.44181201712955376,0.15321839254342084
275,0.4247851386790255,0.13271172632361,0.632588961244906,0.47248920942623984,0.15978027050156665
276,0.43561486637048863,0.12773227016171168,0.632588961244906,0.47248920942623984,0.16385380477204825
277,0.43928613992969695,0.12460205315954441,0.5915170111945837,0.44181201712955376,0.1652347313369458
278,0.43561486637048863,0.12353439443287768,0.5120397796327263,0.3824494031595798,0.16385380477204825
279,0.4247851386790255,0.12460205315954438,0.3993174654955007,0.29825558955495957,0.15978027050156665
280,0.40734000462276243,0.12773227016171168,0.26066876313174536,0.19469700763012784,0.15321839254342084
281,0.38415423606781623,0.13271172632360997,0.10509568321015643,0.0784973803152611,0.14449721085844835
282,0.35639046426486987,0.13920107993674635,0.0,0.0,0.13405404191281692
283,0.32544088066353805,0.14675809227654943,0.0,0.0,0.12241254980433647
284,0.29285742661979797,0.15486776544061504,0.0,0.0,0.11015648755796387
285,0.29285742661979797,0.16297743860468064,0.0,0.0,0.11015648755796387
286,0.29285742661979797,0.17053445094448372,0.0,0.0,0.11015648755796387
287,0.29285742661979797,0.1770238045576201,0.0,0.0,0.11015648755796387
288,0.29285742661979797,0.17496661018982118,0.0,0.0,0.11015648755796387
289,0.29285742661979797,0.17809682719198844,0.0,0.0,0.11015648755796387
290,0.29285742661979797,0.17916448591865516,0.0,0.0,0.11015648755796387
291,0.29285742661979797,0.17809682719198844,0.0,0.0,0.11015648755796387
292,0.29285742661979797,0.17496661018982118,0.0,0.0,0.11015648755796387
293,0.29285742661979797,0.16998715402792283,0.0,0.0,0.11015648755796387
294,0.29285742661979797,0.16349780041478645,0.1060113597490867,0.07918131144665151,0.11015648755796387
295,0.32544088066353805,0.15594078807498338,0.26136189847906016,0.19521471975022817,0.12241254980433647
296,0.35639046426486987,0.1478311149109178,0.3997780064746271,0.2985995738108776,0.13405404191281692
297,0.38415423606781623,0.1397214417468522,0.5122912839536559,0.38263725512198116,0.14449721085844835
298,0.40734000462276243,0.13216442940704912,0.5916116541480431,0.44188270722533063,0.15321839254342084
299,0.4247851386790255,0.12567507579391274,0.6325997095056506,0.4724972374468551,0.15978027050156665
300,0.43561486637048863,0.12069561963201442,0.6325997095056507,0.4724972374468552,0.16385380477204825
301,0.43928613992969695,0.11756540262984716,0.5916116541480431,0.4418827072253307,0.1652347313369458
302,0.43561486637048863,0.11649774390318043,0.5122912839536559,0.3826372551219812,0.16385380477204825
303,0.4247851386790255,0.11756540262984713,0.39977800647462713,0.29859957381087765,0.15978027050156665
304,0.40734000462276243,0.12069561963201442,0.2613618984790602,0.19521471975022822,0.15321839254342084
305,0.38415423606781623,0.12567507579391274,0.10601135974908679,0.07918131144665158,0.14449721085844835
306,0.35639046426486987,0.13216442940704912,0.0,0.0,0.13405404191281692
307,0.32544088066353805,0.1397214417468522,0.0,0.0,0.12241254980433647
308,0.29285742661979797,0.1478311149109178,0.0,0.0,0.11015648755796387
309,0.29285742661979797,0.15594078807498338,0.0,0.0,0.11015648755796387
310,0.29285742661979797,0.16349780041478645,0.0,0.0,0.11015648755796387
311,0.29285742661979797,0.16998715402792283,0.0,0.0,0.11015648755796387
312,0.29285742661979797,0.16578091529587013,0.0,0.0,0.11015648755796387
313,0.29285742661979797,0.1689111322980374,0.0,0.0,0.11015648755796387
314,0.29285742661979797,0.16997879102470412,0.0,0.0,0.11015648755796387
315,0.29285742661979797,0.1689111322980374,0.0,0.0,0.11015648755796387
316,0.29285742661979797,0.16578091529587013,0.0,0.0,0.11015648755796387
317,0.29285742661979797,0.1608014591339718,0.0,0.0,0.11015648755796387
318,0.29285742661979797,0.15431210552083544,0.10691837447444341,0.07985877295290097,0.11015648755796387
319,0.32544088066353805,0.14675509318103236,0.26204827917017615,0.1957273867266999,0.12241254980433647
320,0.35639046426486987,0.13864542001696675,0.40023396404626727,0.2989401346580543,0.13405404191281692
321,0.38415423606781623,0.13053574685290117,0.5125402488073802,0.3828232103221473,0.14449721085844835
322,0.40734000462276243,0.12297873451309811,0.5917053327573015,0.44195267703944435,0.15321839254342084
323,0.4247851386790255,0.11648938089996172,0.6326103477670908,0.47250518330750946,0.15978027050156665
324,0.43561486637048863,0.11150992473806338,0.6326103477670908,0.47250518330750946,0.16385380477204825
325,0.43928613992969695,0.10837970773589611,0.5917053327573015,0.44195267703944435,0.1652347313369458
326,0.43561486637048863,0.10731204900922939,0.5125402488073802,0.3828232103221473,0.16385380477204825
327,0.4247851386790255,0.10837970773589609,0.40023396404626727,0.2989401346580543,0.15978027050156665
328,0.40734000462276243,0.11150992473806338,0.26204827917017615,0.1957273867266999,0.15321839254342084
329,0.38415423606781623,0.11648938089996169,0.10691837447444313,0.07985877295290077,0.14449721085844835
330,0.35639046426486987,0.12297873451309808,0.0,0.0,0.13405404191281692
